id,id_groupement,nom,created_by,created_on,updated_by,updated_on,longitude,latitude
1054,78,LANGIRA/WALOA,Olivier,14:03.8,NULL,NULL,NULL,NULL
1055,11,LIHANGA,Olivier,14:03.8,NULL,NULL,NULL,NULL
1056,71,LISA,Olivier,14:03.8,NULL,NULL,NULL,NULL
1057,11,LISAMA,Olivier,14:03.8,NULL,NULL,NULL,NULL
1058,7,LOASHI/BANYUNGU,Olivier,14:03.8,NULL,NULL,NULL,NULL
1059,9,LOASHI/BAPFUNA,Olivier,14:03.8,NULL,NULL,NULL,NULL
1060,9,LOASHI/B-KAEMBE,Olivier,14:03.8,NULL,NULL,NULL,NULL
1061,11,LOASHI/B-MUKOTO,Olivier,14:03.8,NULL,NULL,NULL,NULL
1062,73,LOASHI/UFAMANDU 1,Olivier,14:03.8,NULL,NULL,NULL,NULL
1063,34,LOBE,Olivier,14:03.8,NULL,NULL,NULL,NULL
1064,24,LUAMA,Olivier,14:03.8,NULL,NULL,NULL,NULL
1065,57,LUAMIRE/M-KARUBA,Olivier,14:03.8,NULL,NULL,NULL,NULL
1066,73,LUAMIRE/UFAMANDU 1,Olivier,14:03.8,NULL,NULL,NULL,NULL
1067,10,LUBALE,Olivier,14:03.8,NULL,NULL,NULL,NULL
1068,11,LUBANGO,Olivier,14:03.8,NULL,NULL,NULL,NULL
1069,48,LUBERIKE,Olivier,14:03.8,NULL,NULL,NULL,NULL
1070,49,LUBERO/LUBERIZI,Olivier,14:03.8,NULL,NULL,NULL,NULL
1071,78,LUBERO/WALOA,Olivier,14:03.8,NULL,NULL,NULL,NULL
1072,9,LUBIZO,Olivier,14:03.8,NULL,NULL,NULL,NULL
1073,19,LUBONO,Olivier,14:03.8,NULL,NULL,NULL,NULL
1074,11,LUBULA,Olivier,14:03.8,NULL,NULL,NULL,NULL
1075,73,LUBUU,Olivier,14:03.8,NULL,NULL,NULL,NULL
1076,71,LUBWE,Olivier,14:03.8,NULL,NULL,NULL,NULL
1077,40,LUEYO,Olivier,14:03.8,NULL,NULL,NULL,NULL
1078,73,LUFUFU,Olivier,14:03.8,NULL,NULL,NULL,NULL
1079,45,LUGOLA,Olivier,14:03.8,NULL,NULL,NULL,NULL
1080,67,LUHANDO,Olivier,14:03.8,NULL,NULL,NULL,NULL
1081,11,LUHANGA,Olivier,14:03.8,NULL,NULL,NULL,NULL
1082,9,LUHINDJI/BAPFUNA,Olivier,14:03.8,NULL,NULL,NULL,NULL
1083,40,LUHONGA,Olivier,14:03.8,NULL,NULL,NULL,NULL
1084,59,LUHUNDJE,Olivier,14:03.8,NULL,NULL,NULL,NULL
1085,11,LUHUSHA,Olivier,14:03.8,NULL,NULL,NULL,NULL
1086,11,LUKALA,Olivier,14:03.8,NULL,NULL,NULL,NULL
1087,4,LUKAMBA,Olivier,14:03.8,NULL,NULL,NULL,NULL
1088,78,LUKARABA,Olivier,14:03.8,NULL,NULL,NULL,NULL
1089,67,LUKE,Olivier,14:03.8,NULL,NULL,NULL,NULL
1090,24,LUKILI,Olivier,14:03.8,NULL,NULL,NULL,NULL
1091,58,LUKOPFU,Olivier,14:03.8,NULL,NULL,NULL,NULL
1092,60,LUKUNDA II,Olivier,14:03.8,NULL,NULL,NULL,NULL
1093,11,LUKWETI,Olivier,14:03.8,NULL,NULL,NULL,NULL
1094,10,LUKYO,Olivier,14:03.8,NULL,NULL,NULL,NULL
1095,15,LULAMBO,Olivier,14:03.8,NULL,NULL,NULL,NULL
1096,24,LULANA,Olivier,14:03.8,NULL,NULL,NULL,NULL
1097,29,LUMBISHI,Olivier,14:03.8,NULL,NULL,NULL,NULL
1098,14,LUMBULA,Olivier,14:03.8,NULL,NULL,NULL,NULL
1099,11,LUNANDI,Olivier,14:03.8,NULL,NULL,NULL,NULL
1100,71,LUNGA ITONGO,Olivier,14:03.8,NULL,NULL,NULL,NULL
1101,10,LUNGOMA,Olivier,14:03.8,NULL,NULL,NULL,NULL
1102,60,LUNYANA,Olivier,14:03.8,NULL,NULL,NULL,NULL
1103,45,LUOFU,Olivier,14:03.8,NULL,NULL,NULL,NULL
1104,11,LUPFUNDA,Olivier,14:03.8,NULL,NULL,NULL,NULL
1105,57,LUSHAKI,Olivier,14:03.8,NULL,NULL,NULL,NULL
1106,40,LUSHANGI,Olivier,14:03.8,NULL,NULL,NULL,NULL
1107,10,LUSHANGI/B-KAEMBE,Olivier,14:03.8,NULL,NULL,NULL,NULL
1108,57,LUSHANGI/M-KARUBA,Olivier,14:03.8,NULL,NULL,NULL,NULL
1109,58,LUSHANGI/M-KIBABI,Olivier,14:03.8,NULL,NULL,NULL,NULL
1110,60,LUSHANGI/M-SHANGA,Olivier,14:03.8,NULL,NULL,NULL,NULL
1111,71,LUSHASHI,Olivier,14:03.8,NULL,NULL,NULL,NULL
1112,9,LUSHEBERE,Olivier,14:03.8,NULL,NULL,NULL,NULL
1113,4,LUSHEBERE/BAMBU,Olivier,14:03.8,NULL,NULL,NULL,NULL
1114,15,LUSHEBERE/BIIRI,Olivier,14:03.8,NULL,NULL,NULL,NULL
1115,60,LUSHEBERE/M-SHANGA,Olivier,14:03.8,NULL,NULL,NULL,NULL
1116,7,LUSHOA,Olivier,14:03.8,NULL,NULL,NULL,NULL
1117,11,LUSHONDA,Olivier,14:03.8,NULL,NULL,NULL,NULL
1118,57,LUSHONGA CENTRE,Olivier,14:03.8,NULL,NULL,NULL,NULL
1119,11,LUSHOTI,Olivier,14:03.8,NULL,NULL,NULL,NULL
1120,80,LUSHUGULU,Olivier,14:03.8,NULL,NULL,NULL,NULL
1121,55,LUSHUNGUTI,Olivier,14:03.8,NULL,NULL,NULL,NULL
1122,68,LUSINGATI/NYAMABOKO 2,Olivier,14:03.8,NULL,NULL,NULL,NULL
1123,73,LUSINGATI/UFAMANDU 1,Olivier,14:03.8,NULL,NULL,NULL,NULL
1124,41,LUSOHA,Olivier,14:03.8,NULL,NULL,NULL,NULL
1125,71,LUSOVU,Olivier,14:03.8,NULL,NULL,NULL,NULL
1126,10,LUSULI/B-KAEMBE,Olivier,14:03.8,NULL,NULL,NULL,NULL
1127,41,LUSULI/KANYABA,Olivier,14:03.8,NULL,NULL,NULL,NULL
1128,62,LUSULI/MUTANDA,Olivier,14:03.8,NULL,NULL,NULL,NULL
1129,24,LUTIBA,Olivier,14:03.8,NULL,NULL,NULL,NULL
1130,58,LUTINGITA,Olivier,14:03.8,NULL,NULL,NULL,NULL
1131,60,LUTOBOGO,Olivier,14:03.8,NULL,NULL,NULL,NULL
1132,9,LUTSIKU,Olivier,14:03.8,NULL,NULL,NULL,NULL
1133,59,LUUNDJE,Olivier,14:03.8,NULL,NULL,NULL,NULL
1134,73,LUUTU,Olivier,14:03.8,NULL,NULL,NULL,NULL
1135,43,LUVE,Olivier,14:03.8,NULL,NULL,NULL,NULL
1136,57,LUZIRANTAKA/M-KARUBA  ,Olivier,14:03.8,NULL,NULL,NULL,NULL
1137,60,LUZIRANTAKA/M-SHANGA,Olivier,14:03.8,NULL,NULL,NULL,NULL
1138,73,LUZIRANTAKA/UFAMANDU 1  ,Olivier,14:03.8,NULL,NULL,NULL,NULL
1139,60,LUZIRATAKA/M-SHANGA  ,Olivier,14:03.8,NULL,NULL,NULL,NULL
1140,9,LW,Olivier,14:03.8,NULL,NULL,NULL,NULL
1141,11,LWAMA,Olivier,14:03.8,NULL,NULL,NULL,NULL
1142,78,LWANDA,Olivier,14:03.8,NULL,NULL,NULL,NULL
1143,11,LWANGA,Olivier,14:03.8,NULL,NULL,NULL,NULL
1144,34,LWASHA,Olivier,14:03.8,NULL,NULL,NULL,NULL
1145,9,LWIBO,Olivier,14:03.8,NULL,NULL,NULL,NULL
1146,43,MABEHO,Olivier,14:03.8,NULL,NULL,NULL,NULL
1147,11,MABESHE,Olivier,14:03.8,NULL,NULL,NULL,NULL
1148,23,MABUNGO/BUKOMA,Olivier,14:03.8,NULL,NULL,NULL,NULL
1149,27,MABUNGO/KIWANJA,Olivier,14:03.8,Olivier,32:33.6,0,0
1150,38,MABUYE,Olivier,14:03.8,NULL,NULL,NULL,NULL
1151,24,MACHAYO,Olivier,14:03.8,NULL,NULL,NULL,NULL
1152,24,MACHAZA,Olivier,14:03.8,NULL,NULL,NULL,NULL
1153,11,MACHUMBI,Olivier,14:03.8,NULL,NULL,NULL,NULL
1154,19,MAFUO,Olivier,14:03.8,NULL,NULL,NULL,NULL
1155,68,MAHAIRWA,Olivier,14:03.8,NULL,NULL,NULL,NULL
1156,7,MAHAMA,Olivier,14:03.8,NULL,NULL,NULL,NULL
1157,67,MAHANGA,Olivier,14:03.8,NULL,NULL,NULL,NULL
1158,11,MAHOKO,Olivier,14:03.8,NULL,NULL,NULL,NULL
1159,67,MAHYA,Olivier,14:03.8,NULL,NULL,NULL,NULL
1160,40,MAJAGI,Olivier,14:03.8,NULL,NULL,NULL,NULL
1161,16,MAJENGO,Olivier,14:03.8,NULL,NULL,NULL,NULL
1162,24,MAJERI,Olivier,14:03.8,NULL,NULL,NULL,NULL
1163,11,MAKAMERO,Olivier,14:03.8,NULL,NULL,NULL,NULL
1164,11,MAKOBE,Olivier,14:03.8,NULL,NULL,NULL,NULL
1165,16,MAKOKA,Olivier,14:03.8,NULL,NULL,NULL,NULL
1166,24,MAKOMALEHE,Olivier,14:03.8,NULL,NULL,NULL,NULL
1167,9,MAKOMBO,Olivier,14:03.8,NULL,NULL,NULL,NULL
1168,78,MAKUNGURANO,Olivier,14:03.8,NULL,NULL,NULL,NULL
1169,16,MAKWERA,Olivier,14:03.8,NULL,NULL,NULL,NULL
